Date,boll_ub
2015-07-19,0.8762782949269512
2015-07-20,0.8831862774191661
2015-07-21,0.8818220356752625
2015-07-22,0.8928262864324027
2015-07-23,0.9268492132079273
2015-07-26,0.9839246827786199
2015-07-27,1.0293094523553392
2015-07-28,1.062849463674689
2015-07-29,1.084218068522375
2015-07-30,1.1106708361203483
2015-08-02,1.1502021923302832
2015-08-03,1.1923458029798653
2015-08-04,1.2352402783336758
2015-08-05,1.2777358484368124
2015-08-06,1.3289923641864902
2015-08-09,1.3694618275276789
2015-08-10,1.378200405293763
2015-08-11,1.388911691702216
2015-08-12,1.3935843890419983
2015-08-13,1.4027237870817784
2015-08-16,1.4021321574138863
2015-08-17,1.3961655809575033
2015-08-18,1.3726017266172759
2015-08-19,1.3538379699100864
2015-08-20,1.339695369319339
2015-08-23,1.3417998467560834
2015-08-24,1.3530372208697738
2015-08-25,1.3787348814235985
2015-08-26,1.3821234581168973
2015-08-27,1.3787836130702558
2015-08-30,1.3883007218800545
2015-08-31,1.4107074174536447
2015-09-01,1.4571483783787484
2015-09-02,1.5191914345317248
2015-09-03,1.5615938126755136
2015-09-06,1.6357362264837767
2015-09-07,1.6909045937785259
2015-09-08,1.7328695137651189
2015-09-09,1.7587337143305803
2015-09-10,1.8002530645699306
2015-09-13,1.8376752217701406
2015-09-14,1.8542514150142957
2015-09-15,1.873897453131958
2015-09-16,1.883023105036911
2015-09-17,1.8923750601238356
2015-09-20,1.9117634642514865
2015-09-21,1.909308732990665
2015-09-22,1.969740249016131
2015-09-23,2.063155167640939
2015-09-24,2.0574111783160722
2015-09-27,2.0534786214634857
2015-09-28,2.0839661383605415
2015-09-29,2.102232762512784
2015-09-30,2.1027141531574394
2015-10-01,2.1042493346105955
2015-10-04,2.1054305826610196
2015-10-05,2.104769133042211
2015-10-06,2.102442059586442
2015-10-07,2.093802923957758
2015-10-08,2.101002097847119
2015-10-11,2.1113473018206776
2015-10-12,2.117309291141661
2015-10-13,2.117312150543359
2015-10-14,2.1188942727645466
2015-10-15,2.122420677101869
2015-10-18,2.12095277385433
2015-10-19,2.111022867641943
2015-10-20,2.090698204265897
2015-10-21,2.0257213688951543
2015-10-22,2.022838618604349
2015-10-26,2.01318831200532
2015-10-27,1.9615400229136104
2015-10-28,1.9200377267997655
2015-10-29,1.9118338518033857
2015-10-30,1.882629340306139
2015-11-02,1.8725780598273187
2015-11-03,1.866898360303536
2015-11-04,1.871820784553817
2015-11-05,1.8694079080475914
2015-11-06,1.869593295530475
2015-11-09,1.8685259596379526
2015-11-10,1.8640987838414802
2015-11-11,1.8661357695540501
2015-11-12,1.8693702833280939
2015-11-13,1.8713418454025401
2015-11-16,1.8588036316863217
2015-11-17,1.8518601839137194
2015-11-18,1.8406964614028565
2015-11-19,1.8187181709776838
2015-11-20,1.804598748476119
2015-11-23,1.8037438343070422
2015-11-24,1.7858410710728374
2015-11-25,1.7751499735813039
2015-11-26,1.7502188042825924
2015-11-27,1.7389852028373534
2015-11-30,1.7361839218098432
2015-12-01,1.7349208926289508
2015-12-02,1.7483619575834446
2015-12-03,1.7543367032177313
2015-12-04,1.7535521772890146
2015-12-07,1.7534068920634274
2015-12-08,1.7506183573849594
2015-12-09,1.7554674321496622
2015-12-10,1.7556211332193197
2015-12-11,1.7591182578279534
2015-12-14,1.7537419440203945
2015-12-15,1.7691839954589834
2015-12-16,1.792617220269777
2015-12-17,1.8118844965763465
2015-12-18,1.824844849826105
2015-12-21,1.8612060315148493
2015-12-22,1.9048294050989278
2015-12-23,1.926736163166948
2015-12-24,1.9377134705627346
2015-12-25,1.9399948771093394
2015-12-28,1.9458341906277807
2015-12-29,1.9451371723301247
2015-12-30,1.9458718155329964
2015-12-31,1.9598782131465025
2016-01-01,1.9651547545925976
2016-01-04,1.9655855235593933
2016-01-05,1.9845838207942708
2016-01-06,2.003047522954772
2016-01-07,1.9997531106624102
